espacio_ve,ubicacion
"""ALMADA", JORGE MARIANO
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
EX - OBRAS SANITARIAS (Denominación usual),"""MONROE"
EX - OBRAS SANITARIAS (Denominación usual),"""MONROE"
EX - OBRAS SANITARIAS (Denominación usual),"""MONROE"
MAFALDA,"""CONDE - DUMONT"
"""AVISO ARA SOBRAL"," Alferez"""
"""AVISO ARA SOBRAL"," Alferez"""
"""DE SUCRE", ANTONIO JOSE
ALEMANIA,"""DEL LIBERTADOR"
ALEMANIA,"""DEL LIBERTADOR"
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""PASO"," JUAN JOSE"""
"""AGUILAR", FELIX
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
PORTUGAL,"""ELCANO"
Árbol Latifoliado Perenne,REPUBLICA de HONDURAS
ARMENIA,"""ALCORTA FIGUEROA"
ARMENIA,"""ALCORTA FIGUEROA"
ARMENIA,"""ALCORTA FIGUEROA"
ALEMANIA,"""DEL LIBERTADOR"
ALEMANIA,"""DEL LIBERTADOR"
ALEMANIA,"""DEL LIBERTADOR"
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
"""XUAREZ"," GASPAR"""
ALBERTI,"""ARCOS - UGARTE"
REPUBLICA de MEXICO,"""FIGUEROA ALCORTA"
"""PASO"," JUAN JOSE"""
"""PASO"," JUAN JOSE"""
CASTELLI,"""JURAMENTO - CONDE - ECHEVERRIA - FREIRE"
CASTELLI,"""JURAMENTO - CONDE - ECHEVERRIA - FREIRE"
BALCARCE,"""CABILDO"
ALBERTI,"""ARCOS - UGARTE"
ALBERTI,"""ARCOS - UGARTE"
ALBERTI,"""ARCOS - UGARTE"
ALBERTI,"""ARCOS - UGARTE"
ALBERTI,"""ARCOS - UGARTE"
ALBERTI,"""ARCOS - UGARTE"
CASTELLI,"""JURAMENTO - CONDE - ECHEVERRIA - FREIRE"
CASTELLI,"""JURAMENTO - CONDE - ECHEVERRIA - FREIRE"
CASTELLI,"""JURAMENTO - CONDE - ECHEVERRIA - FREIRE"
CASTELLI,"""JURAMENTO - CONDE - ECHEVERRIA - FREIRE"
"""MORAZAN", FRANCISCO
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
"""BELGRANO", MANUEL
"""DE SUCRE", ANTONIO JOSE
"""DE SUCRE", ANTONIO JOSE
"""DE SUCRE", ANTONIO JOSE
ALBERTI,"""ARCOS - UGARTE"
ALBERTI,"""ARCOS - UGARTE"
"""DE SUCRE", ANTONIO JOSE
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
SAN MIGUEL DE CARICOITS,"""ARREDONDO"
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
ARMENIA,"""ALCORTA FIGUEROA"
ARMENIA,"""ALCORTA FIGUEROA"
EX - OBRAS SANITARIAS (Denominación usual),"""MONROE"
PASEO DE LAS AMERICAS,"""JURAMENTO - FIGUEROA ALCORTA"
"""ALMADA", JORGE MARIANO
"""ALMADA", JORGE MARIANO
"""ALMADA", JORGE MARIANO
PALERMO VIEJO,MALABIA - COSTA RICA - ARMENIA - NICARAGUA
PALERMO VIEJO,MALABIA - COSTA RICA - ARMENIA - NICARAGUA
"""DEMARE"," LUCIO"""
"""DEMARE"," LUCIO"""
"""GUACURARI ARTIGAS", ANDRES
"""GUACURARI ARTIGAS", ANDRES
"""GUACURARI ARTIGAS", ANDRES
"""GUACURARI ARTIGAS", ANDRES
"""GUACURARI ARTIGAS", ANDRES
"""GUACURARI ARTIGAS", ANDRES
"""ZANNI", PEDRO
"""ZANNI", PEDRO
"""ZANNI", PEDRO
"""ZANNI", PEDRO
"""ZANNI", PEDRO
"""ZANNI", PEDRO
"""ZANNI", PEDRO
"""ZANNI", PEDRO
"""ZANNI", PEDRO
ALEMANIA,"""DEL LIBERTADOR"
"""PASO"," JUAN JOSE"""
PALERMO VIEJO,MALABIA - COSTA RICA - ARMENIA - NICARAGUA
PALERMO VIEJO,MALABIA - COSTA RICA - ARMENIA - NICARAGUA
PALERMO VIEJO,MALABIA - COSTA RICA - ARMENIA - NICARAGUA
"""RAMIREZ", FRANCISCO
BALCARCE,"""CABILDO"
"""DEMARE"," LUCIO"""
"""GUACURARI ARTIGAS", ANDRES
"""GUACURARI ARTIGAS", ANDRES
"""GUACURARI ARTIGAS", ANDRES
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
EX - OBRAS SANITARIAS (Denominación usual),"""MONROE"
BARRANCAS de BELGRANO,"""VERTIZ"
REPUBLICA de MEXICO,"""FIGUEROA ALCORTA"
REPUBLICA de MEXICO,"""FIGUEROA ALCORTA"
"""DE SUCRE", ANTONIO JOSE
"""BELGRANO", MANUEL
"""AGUILAR", FELIX
PALERMO VIEJO,MALABIA - COSTA RICA - ARMENIA - NICARAGUA
"""PASO"," JUAN JOSE"""
"""PASO"," JUAN JOSE"""
"""DEMARE"," LUCIO"""
"""DEMARE"," LUCIO"""
"""DEMARE"," LUCIO"""
BARRANCAS de BELGRANO,"""VERTIZ"
BARRANCAS de BELGRANO,"""VERTIZ"
BARRANCAS de BELGRANO,"""VERTIZ"
BARRANCAS de BELGRANO,"""VERTIZ"
"""MOSCONI", ENRIQUE
"""MOSCONI", ENRIQUE
"""MOSCONI", ENRIQUE
"""MOSCONI", ENRIQUE
ALEMANIA,"""DEL LIBERTADOR"
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
SAINT TROPEZ,"""OBLIGADO"
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
BALCARCE,"""CABILDO"
BALCARCE,"""CABILDO"
MAFALDA,"""CONDE - DUMONT"
MAFALDA,"""CONDE - DUMONT"
"""VALLE", JUAN JOSE
"""VALLE", JUAN JOSE
MAFALDA,"""CONDE - DUMONT"
"""RAMIREZ", FRANCISCO
"""RAMIREZ", FRANCISCO
"""RAMIREZ", FRANCISCO
"""RAMIREZ", FRANCISCO
BARRANCAS de BELGRANO,"""VERTIZ"
BARRANCAS de BELGRANO,"""VERTIZ"
"""DEMARE"," LUCIO"""
"""DEMARE"," LUCIO"""
"""DEMARE"," LUCIO"""
"""DEMARE"," LUCIO"""
"""DEMARE"," LUCIO"""
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
"""PASO"," JUAN JOSE"""
"""PASO"," JUAN JOSE"""
"""PASO"," JUAN JOSE"""
"""PASO"," JUAN JOSE"""
"""PASO"," JUAN JOSE"""
BARRANCAS de BELGRANO,"""VERTIZ"
Árbol Latifoliado Perenne,BARRANCAS de BELGRANO
"""LIMA"," FELIX"""
"""BELGRANO", MANUEL
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
PLAZA DE LOS OLMOS,"""ECHEVERRIA - ZAPIOLA - SUCRE"
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
SAINT TROPEZ,"""OBLIGADO"
ALBERTI,"""ARCOS - UGARTE"
ALBERTI,"""ARCOS - UGARTE"
Árbol Latifoliado Perenne,ALBERTI
ALEMANIA,"""DEL LIBERTADOR"
ALEMANIA,"""DEL LIBERTADOR"
"""AGUILAR", FELIX
PASEO DE LAS AMERICAS,"""JURAMENTO - FIGUEROA ALCORTA"
PASEO DE LAS AMERICAS,"""JURAMENTO - FIGUEROA ALCORTA"
PASEO DE LAS AMERICAS,"""JURAMENTO - FIGUEROA ALCORTA"
PASEO DE LAS AMERICAS,"""JURAMENTO - FIGUEROA ALCORTA"
PASEO DE LAS AMERICAS,"""JURAMENTO - FIGUEROA ALCORTA"
PASEO DE LAS AMERICAS,"""JURAMENTO - FIGUEROA ALCORTA"
S/D,"""ARENAL"
S/D,"""ARENAL"
S/D,"""ARENAL"
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
DE LOS NIÑOS (EX - TRIANGULO DEL ESTE) (Denominaci¢n Propuesta),CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA
"""DEMARE"," LUCIO"""
"""DEMARE"," LUCIO"""
"""DEMARE"," LUCIO"""
PASEO ALFREDO ZITARROSA,"""Rambla Costera de la Avda. Costanera Norte"
"""LIMA"," FELIX"""
"""LIMA"," FELIX"""
S/D,"""CANTILO"
S/D,"""CANTILO"
ALBERTI,"""ARCOS - UGARTE"
ALBERTI,"""ARCOS - UGARTE"
ALBERTI,"""ARCOS - UGARTE"
ALBERTI,"""ARCOS - UGARTE"
ALBERTI,"""ARCOS - UGARTE"
ALBERTI,"""ARCOS - UGARTE"
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""AGUILAR", FELIX
"""AGUILAR", FELIX
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
PASEO DE LAS AMERICAS,"""JURAMENTO - FIGUEROA ALCORTA"
PASEO DE LAS AMERICAS,"""JURAMENTO - FIGUEROA ALCORTA"
Árbol Latifoliado Perenne,PASEO DE LAS AMERICAS
PALERMO VIEJO,MALABIA - COSTA RICA - ARMENIA - NICARAGUA
PALERMO VIEJO,MALABIA - COSTA RICA - ARMENIA - NICARAGUA
PALERMO VIEJO,MALABIA - COSTA RICA - ARMENIA - NICARAGUA
PALERMO VIEJO,MALABIA - COSTA RICA - ARMENIA - NICARAGUA
PALERMO VIEJO,MALABIA - COSTA RICA - ARMENIA - NICARAGUA
NORUEGA,CIUDAD DE LA PAZ - AMENABAR - MENDOZA - JURAMENTO
NORUEGA,CIUDAD DE LA PAZ - AMENABAR - MENDOZA - JURAMENTO
NORUEGA,CIUDAD DE LA PAZ - AMENABAR - MENDOZA - JURAMENTO
ALEMANIA,"""DEL LIBERTADOR"
EX - OBRAS SANITARIAS (Denominación usual),"""MONROE"
EX - OBRAS SANITARIAS (Denominación usual),"""MONROE"
EX - OBRAS SANITARIAS (Denominación usual),"""MONROE"
EX - OBRAS SANITARIAS (Denominación usual),"""MONROE"
"""BELGRANO", MANUEL
PASEO DE LAS AMERICAS,"""JURAMENTO - FIGUEROA ALCORTA"
PASEO DE LAS AMERICAS,"""JURAMENTO - FIGUEROA ALCORTA"
PASEO DE LAS AMERICAS,"""JURAMENTO - FIGUEROA ALCORTA"
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
S/D,GRECIA  E/ MANUELA PEDRAZA Y IBERA
"""AGUILAR", FELIX
SAN MIGUEL DE CARICOITS,"""ARREDONDO"
SAN MIGUEL DE CARICOITS,"""ARREDONDO"
SAN MIGUEL DE CARICOITS,"""ARREDONDO"
BALCARCE,"""CABILDO"
"""AGUILAR", FELIX
ALEMANIA,"""DEL LIBERTADOR"
ALEMANIA,"""DEL LIBERTADOR"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
S/D,"""CANTILO"
"""DE SUCRE", ANTONIO JOSE
"""LIMA"," FELIX"""
"""DEMARE"," LUCIO"""
"""DEMARE"," LUCIO"""
"""DEMARE"," LUCIO"""
"""DEMARE"," LUCIO"""
PORTUGAL,"""ELCANO"
PROVINCIA de SALTA,"""CERRITO - PERON"
PROVINCIA de SAN LUIS,"""CERRITO - TUCUMAN - VIAMONTE - PELLEGRINI"
"""ANCHORENA"," INTENDENTE JOAQUÍN S. DE"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
S/D,"""GUEMES"
S/D,"""GUEMES"
S/D,"""GUEMES"
S/D,"""GUEMES"
S/D,"""GUEMES"
MONSERRAT,SAN JOSE - MEXICO - CHILE - SANTIAGO DEL ESTERO
LEZAMA,"""PASEO COLON"
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
S/D,"""GUEMES"
S/D,"""GUEMES"
S/D,"""GUEMES"
S/D,"""GUEMES"
S/D,"""ALEM"
"""CASTELAO"," ALFONSO R."""
"""CASTELAO"," ALFONSO R."""
LEZAMA,"""PASEO COLON"
MUJERES ARGENTINAS,"""DE LOS ITALIANOS"
MUJERES ARGENTINAS,"""DE LOS ITALIANOS"
DE LA CONSTITUCION,"""CONSTITUCIÓN - LIMA (E) - GARAY"
DE LA CONSTITUCION,"""CONSTITUCIÓN - LIMA (E) - GARAY"
DE LA CONSTITUCION,"""CONSTITUCIÓN - LIMA (E) - GARAY"
DE LA CONSTITUCION,"""CONSTITUCIÓN - LIMA (E) - GARAY"
DE LA CONSTITUCION,"""CONSTITUCIÓN - LIMA (E) - GARAY"
DE LA CONSTITUCION,"""CONSTITUCIÓN - LIMA (E) - GARAY"
DE LA CONSTITUCION,"""CONSTITUCIÓN - LIMA (E) - GARAY"
MUJERES ARGENTINAS,"""DE LOS ITALIANOS"
LEZAMA,"""PASEO COLON"
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
"""ORTEGA PEÑA"," RODOLFO"""
"""ORTEGA PEÑA"," RODOLFO"""
S/D,"""ALEM"
S/D,"""ALEM"
S/D,"""ALEM"
"""DELLA PAOLERA", CARLOS MARIA
"""DELLA PAOLERA", CARLOS MARIA
"""DELLA PAOLERA", CARLOS MARIA
"""DELLA PAOLERA", CARLOS MARIA
"""DELLA PAOLERA", CARLOS MARIA
"""DELLA PAOLERA", CARLOS MARIA
S/D,"""VILLAFLOR"
S/D,"""VILLAFLOR"
"""PROVINCIA de TIERRA del FUEGO"," ANTARTIDA E ISLAS del ATLANTICO SUR"""
CANTERO S/D,
"""BASTIDAS"," MICAELA"""
"""BASTIDAS"," MICAELA"""
LIBERTAD,"""LIBERTAD - ALVEAR"
S/D,"""MANSO"
S/D,"""MANSO"
S/D,"""MANSO"
S/D,"""MANSO"
PROVINCIA de SANTA FE,"""CERRITO - PARAGUAY - CORDOBA"
PROVINCIA de SANTA FE,"""CERRITO - PARAGUAY - CORDOBA"
PLAZOLETA DE SAN TELMO,"""GARAY"
PLAZOLETA DE SAN TELMO,"""GARAY"
"""BASTIDAS"," MICAELA"""
"""SAN MARTIN"," LIBERTADOR GENERAL"""
"""SAN MARTIN"," LIBERTADOR GENERAL"""
"""SAN MARTIN"," LIBERTADOR GENERAL"""
"""SAN MARTIN"," LIBERTADOR GENERAL"""
PROVINCIA de SANTIAGO DEL ESTERO,"""CERRITO - PARAGUAY - ALVEAR"
LAVALLE,"""LAVALLE - LIBERTAD - CORDOBA"
DE LA CONSTITUCION,"""CONSTITUCIÓN - LIMA (E) - GARAY"
DE LA CONSTITUCION,"""CONSTITUCIÓN - LIMA (E) - GARAY"
DE LA CONSTITUCION,"""CONSTITUCIÓN - LIMA (E) - GARAY"
DE LA CONSTITUCION,"""CONSTITUCIÓN - LIMA (E) - GARAY"
DE LA CONSTITUCION,"""CONSTITUCIÓN - LIMA (E) - GARAY"
PROVINCIA DE SANTA CRUZ,"""CERRITO - VIAMONTE - CORDOBA"
PROVINCIA DE SANTA CRUZ,"""CERRITO - VIAMONTE - CORDOBA"
LAVALLE,"""LAVALLE - LIBERTAD - CORDOBA"
CANTERO S/D,
"""PERON"," EVA"""
PARQUE DE FLORA NATIVA BENITO QUINQUELA MARTÍN,"""IRALA - PI y MARGALL - DEL VALLE"
PARQUE DE FLORA NATIVA BENITO QUINQUELA MARTÍN,"""IRALA - PI y MARGALL - DEL VALLE"
PARQUE DE FLORA NATIVA BENITO QUINQUELA MARTÍN,"""IRALA - PI y MARGALL - DEL VALLE"
PARQUE DE FLORA NATIVA BENITO QUINQUELA MARTÍN,"""IRALA - PI y MARGALL - DEL VALLE"
PARQUE DE FLORA NATIVA BENITO QUINQUELA MARTÍN,"""IRALA - PI y MARGALL - DEL VALLE"
PARQUE DE FLORA NATIVA BENITO QUINQUELA MARTÍN,"""IRALA - PI y MARGALL - DEL VALLE"
PARQUE DE FLORA NATIVA BENITO QUINQUELA MARTÍN,"""IRALA - PI y MARGALL - DEL VALLE"
